Index,Region,Subregion,Month,Confirmed,Deaths,Recovered,Month_Confirmed,Month_Deaths,Month_Recovered,Month_Treated%,Month_Deaths%,Month_Recovered%,Month_Treated,Recovered_Change
5,Colombia,La Guajira,2020-05-31,58,4,19,58,4,19,0.39655172413793105,0.17391304347826086,0.8260869565217391,23,
6,Colombia,La Guajira,2020-06-30,395,19,81,372,15,62,0.20698924731182797,0.19480519480519481,0.8051948051948052,77,-0.020892151326933894
7,Colombia,La Guajira,2020-07-31,2108,119,1108,2008,100,1027,0.5612549800796812,0.08873114463176575,0.9112688553682342,1127,0.10607405017342897
8,Colombia,La Guajira,2020-08-31,5139,231,3779,3912,112,2671,0.71140081799591,0.04024434063959756,0.9597556593604024,2783,0.048486803992168204
9,Colombia,La Guajira,2020-09-30,8136,307,7373,4126,76,3594,0.8894813378574891,0.020708446866485014,0.979291553133515,3670,0.0195358937731126
10,Colombia,La Guajira,2020-10-31,10060,407,9014,2380,100,1641,0.7315126050420168,0.05743825387708214,0.9425617461229179,1741,-0.03672980701059714
11,Colombia,La Guajira,2020-11-27,11662,454,10678,2241,47,1664,0.7634984381972334,0.027469316189362946,0.972530683810637,1711,0.029968937687719133
5,Colombia,Magdalena,2020-05-31,594,39,177,594,39,177,0.36363636363636365,0.18055555555555555,0.8194444444444444,216,
6,Colombia,Magdalena,2020-06-30,1774,116,747,1558,77,570,0.41527599486521183,0.11901081916537867,0.8809891808346213,647,0.06154473639017688
7,Colombia,Magdalena,2020-07-31,6138,363,3364,5275,247,2617,0.5429383886255924,0.08624301675977654,0.9137569832402235,2864,0.032767802405602175
8,Colombia,Magdalena,2020-08-31,12460,682,9643,8733,319,6279,0.7555250200389327,0.04834798423764777,0.9516520157623523,6598,0.03789503252212878
9,Colombia,Magdalena,2020-09-30,15335,836,13791,5010,154,4148,0.858682634730539,0.03579730357973036,0.9642026964202697,4302,0.012550680657917423
10,Colombia,Magdalena,2020-10-31,17299,900,15627,2672,64,1836,0.7110778443113772,0.03368421052631579,0.9663157894736842,1900,0.002113093053414561
11,Colombia,Magdalena,2020-11-27,19760,964,17907,3233,64,2280,0.7250231982678627,0.027303754266211604,0.9726962457337884,2344,0.006380456260104195
5,Colombia,Meta,2020-05-31,975,9,101,975,9,101,0.11282051282051282,0.08181818181818182,0.9181818181818182,110,
6,Colombia,Meta,2020-06-30,1229,14,970,1119,5,869,0.7810545129579982,0.005720823798627002,0.994279176201373,874,0.07609735801955475
7,Colombia,Meta,2020-07-31,2759,36,1763,1775,22,793,0.4591549295774648,0.026993865030674847,0.9730061349693252,815,-0.021273041232047762
8,Colombia,Meta,2020-08-31,8963,200,6057,7164,164,4294,0.6222780569514238,0.036787797218483624,0.9632122027815164,4458,-0.009793932187808774
9,Colombia,Meta,2020-09-30,16220,416,14846,9963,216,8789,0.9038442236274215,0.023986674069961134,0.9760133259300389,9005,0.012801123148522442
10,Colombia,Meta,2020-10-31,22880,526,20984,7618,110,6138,0.8201627723812024,0.017605633802816902,0.9823943661971831,6248,0.006381040267144256
11,Colombia,Meta,2020-11-27,27765,624,26102,6255,98,5118,0.8338928856914468,0.018788343558282208,0.9812116564417178,5216,-0.0011827097554653054
5,Colombia,Narino,2020-05-31,1006,44,116,1006,44,116,0.15904572564612326,0.275,0.725,160,
6,Colombia,Narino,2020-06-30,3307,112,1907,3147,68,1791,0.5907213218938672,0.03657880580957504,0.9634211941904249,1859,0.23842119419042496
7,Colombia,Narino,2020-07-31,7970,255,4498,5951,143,2591,0.45941858511174594,0.052304316020482806,0.9476956839795172,2734,-0.015725510210907734
8,Colombia,Narino,2020-08-31,14086,513,11132,9333,258,6634,0.7384549448194578,0.03743470690655833,0.9625652930934416,6892,0.014869609113924431
9,Colombia,Narino,2020-09-30,18420,683,16550,6775,170,5418,0.8247970479704797,0.03042233357193987,0.9695776664280601,5588,0.00701237333461846
10,Colombia,Narino,2020-10-31,21515,758,19300,4282,75,2750,0.6597384399813171,0.02654867256637168,0.9734513274336283,2825,0.0038736610055681853
11,Colombia,Narino,2020-11-27,25185,844,22977,5127,86,3677,0.7339574800078018,0.022854105766675525,0.9771458942333244,3763,0.003694566799696153
5,Colombia,Norte de Santander,2020-05-31,128,13,85,128,13,85,0.765625,0.1326530612244898,0.8673469387755102,98,
6,Colombia,Norte de Santander,2020-06-30,327,20,159,229,7,74,0.3537117903930131,0.08641975308641975,0.9135802469135802,81,0.04623330813807003
7,Colombia,Norte de Santander,2020-07-31,2342,104,590,2163,84,431,0.23809523809523808,0.16310679611650486,0.8368932038834952,515,-0.076687043030085
8,Colombia,Norte de Santander,2020-08-31,11850,641,7689,11156,537,7099,0.6844747221226246,0.07032477737035096,0.9296752226296491,7636,0.09278201874615388
9,Colombia,Norte de Santander,2020-09-30,15792,902,14001,7462,261,6312,0.8808630393996247,0.03970789593792789,0.9602921040620721,6573,0.030616881432423027
10,Colombia,Norte de Santander,2020-10-31,21341,1088,18976,6438,186,4975,0.8016464740602671,0.036039527223406316,0.9639604727765937,5161,0.003668368714521586
11,Colombia,Norte de Santander,2020-11-27,27866,1341,24915,7802,253,5939,0.7936426557293002,0.04085917312661499,0.959140826873385,6192,-0.0048196459032087136
5,Colombia,Putumayo,2020-05-31,9,1,1,9,1,1,0.2222222222222222,0.5,0.5,2,
6,Colombia,Putumayo,2020-06-30,26,6,9,24,5,8,0.5416666666666666,0.38461538461538464,0.6153846153846154,13,0.11538461538461542
7,Colombia,Putumayo,2020-07-31,909,37,128,894,31,119,0.16778523489932887,0.20666666666666667,0.7933333333333333,150,0.17794871794871792
8,Colombia,Putumayo,2020-08-31,2895,133,2031,2730,96,1903,0.7322344322344322,0.048024012006003,0.951975987993997,1999,0.15864265466066363
9,Colombia,Putumayo,2020-09-30,3790,176,3322,1626,43,1291,0.8204182041820418,0.03223388305847077,0.9677661169415293,1334,0.01579012894753229
10,Colombia,Putumayo,2020-10-31,4388,206,3841,890,30,519,0.6168539325842697,0.0546448087431694,0.9453551912568307,549,-0.0224109256846986
11,Colombia,Putumayo,2020-11-27,4904,223,4432,857,17,591,0.7094515752625438,0.027960526315789474,0.9720394736842105,608,0.026684282427379857
5,Colombia,Quindio,2020-05-31,107,3,73,107,3,73,0.7102803738317757,0.039473684210526314,0.9605263157894737,76,
6,Colombia,Quindio,2020-06-30,161,5,115,85,2,42,0.5176470588235295,0.045454545454545456,0.9545454545454546,44,-0.005980861244019087
7,Colombia,Quindio,2020-07-31,348,8,208,228,3,93,0.42105263157894735,0.03125,0.96875,96,0.014204545454545414
8,Colombia,Quindio,2020-08-31,1316,38,721,1100,30,513,0.49363636363636365,0.055248618784530384,0.9447513812154696,543,-0.023998618784530357
9,Colombia,Quindio,2020-09-30,3746,99,2929,2987,61,2208,0.759625041848008,0.026884089907448214,0.9731159100925518,2269,0.028364528877082185
10,Colombia,Quindio,2020-10-31,10024,251,8218,6996,152,5289,0.7777301315037164,0.027936041168902775,0.9720639588310972,5441,-0.0010519512614546311
11,Colombia,Quindio,2020-11-27,16529,430,14796,8060,179,6578,0.8383374689826303,0.026491046322332398,0.9735089536776677,6757,0.0014449948465704576
5,Colombia,Risaralda,2020-05-31,253,8,208,253,8,208,0.8537549407114624,0.037037037037037035,0.9629629629629629,216,
6,Colombia,Risaralda,2020-06-30,511,12,275,295,4,67,0.24067796610169492,0.056338028169014086,0.9436619718309859,71,-0.01930099113197703
7,Colombia,Risaralda,2020-07-31,1634,27,721,1347,15,446,0.3422420193021529,0.03253796095444685,0.9674620390455532,461,0.02380006721456729
8,Colombia,Risaralda,2020-08-31,6225,108,3815,5477,81,3094,0.5796969143691802,0.025511811023622048,0.9744881889763779,3175,0.007026149930824732
9,Colombia,Risaralda,2020-09-30,11235,247,9820,7312,139,6005,0.8402625820568927,0.022623697916666668,0.9773763020833334,6144,0.00288811310695547
10,Colombia,Risaralda,2020-10-31,17378,406,15515,7311,159,5695,0.8007112570099849,0.027160915613255895,0.9728390843867442,5854,-0.004537217696589213
11,Colombia,Risaralda,2020-11-27,22762,544,20627,6841,138,5112,0.7674316620377137,0.026285714285714287,0.9737142857142858,5250,0.0008752013275415971
5,Colombia,San Andres y Providencia,2020-05-31,17,0,11,17,0,11,0.6470588235294118,0.0,1.0,11,
6,Colombia,San Andres y Providencia,2020-06-30,24,1,17,13,1,6,0.5384615384615384,0.14285714285714285,0.8571428571428571,7,-0.1428571428571429
7,Colombia,San Andres y Providencia,2020-07-31,38,0,29,20,-1,12,0.55,-0.09090909090909091,1.0909090909090908,11,0.23376623376623373
8,Colombia,San Andres y Providencia,2020-08-31,219,1,104,190,1,75,0.4,0.013157894736842105,0.9868421052631579,76,-0.10406698564593297
9,Colombia,San Andres y Providencia,2020-09-30,1478,15,998,1373,14,894,0.6613255644573925,0.015418502202643172,0.9845814977973568,908,-0.0022606074658010344
10,Colombia,San Andres y Providencia,2020-10-31,1887,31,1791,874,16,793,0.9256292906178489,0.019777503090234856,0.9802224969097652,809,-0.004359000887591669
11,Colombia,San Andres y Providencia,2020-11-27,2110,33,1996,288,2,205,0.71875,0.00966183574879227,0.9903381642512077,207,0.010115667341442536
5,Colombia,Santander,2020-05-31,58,3,39,58,3,39,0.7241379310344828,0.07142857142857142,0.9285714285714286,42,
6,Colombia,Santander,2020-06-30,690,14,189,648,11,150,0.24845679012345678,0.06832298136645963,0.9316770186335404,161,0.0031055900621117516
7,Colombia,Santander,2020-07-31,3749,88,1283,3546,74,1094,0.329385222786238,0.06335616438356165,0.9366438356164384,1168,0.004966816982898026
8,Colombia,Santander,2020-08-31,18211,774,10981,16840,686,9698,0.6166270783847981,0.06606317411402157,0.9339368258859785,10384,-0.0027070097304598972
9,Colombia,Santander,2020-09-30,31278,1316,26919,19523,542,15938,0.8441325615940173,0.032888349514563105,0.9671116504854369,16480,0.03317482459945842
10,Colombia,Santander,2020-10-31,42328,1693,37101,14093,377,10182,0.7492372099623926,0.035704138649493324,0.9642958613505067,10559,-0.002815789134930191
11,Colombia,Santander,2020-11-27,52029,1988,46657,13235,295,9556,0.7443143180959577,0.029946198355496903,0.970053801644503,9851,0.005757940293996344
5,Colombia,Sucre,2020-05-31,19,0,3,19,0,3,0.15789473684210525,0.0,1.0,3,
6,Colombia,Sucre,2020-06-30,1153,63,115,1150,63,112,0.15217391304347827,0.36,0.64,175,-0.36
7,Colombia,Sucre,2020-07-31,5928,371,3013,5750,308,2898,0.5575652173913044,0.09606986899563319,0.9039301310043668,3206,0.2639301310043668
8,Colombia,Sucre,2020-08-31,11709,491,9493,8325,120,6480,0.7927927927927928,0.01818181818181818,0.9818181818181818,6600,0.077888050813815
9,Colombia,Sucre,2020-09-30,14081,582,13100,4097,91,3607,0.9026116670734684,0.024607896160086535,0.9753921038399135,3698,-0.00642607797826833
10,Colombia,Sucre,2020-10-31,15433,614,14352,1751,32,1252,0.7332952598515134,0.024922118380062305,0.9750778816199377,1284,-0.0003142222199757905
11,Colombia,Sucre,2020-11-27,16413,643,15347,1447,29,995,0.7076710435383552,0.0283203125,0.9716796875,1024,-0.003398194119937692
5,Colombia,Tolima,2020-05-31,248,9,129,248,9,129,0.5564516129032258,0.06521739130434782,0.9347826086956522,138,
6,Colombia,Tolima,2020-06-30,934,22,319,796,13,190,0.2550251256281407,0.06403940886699508,0.9359605911330049,203,0.001177982437352676
7,Colombia,Tolima,2020-07-31,2574,53,1487,2233,31,1168,0.5369458128078818,0.02585487906588824,0.9741451209341118,1199,0.03818452980110687
8,Colombia,Tolima,2020-08-31,7216,184,4824,5676,131,3337,0.6109936575052854,0.037773933102652826,0.9622260668973471,3468,-0.011919054036764631
9,Colombia,Tolima,2020-09-30,12389,339,11102,7381,155,6278,0.8715621189540713,0.02409451266905021,0.9759054873309498,6433,0.013679420433602707
10,Colombia,Tolima,2020-10-31,19814,612,17034,8373,273,5932,0.7410724949241609,0.04399677679290894,0.9560032232070911,6205,-0.01990226412385876
11,Colombia,Tolima,2020-11-27,28236,865,25962,10590,253,8928,0.8669499527856468,0.027556911011872347,0.9724430889881277,9181,0.016439865781036622
6,Colombia,Unknown,2020-06-30,113,0,0,113,0,0,0.0,,,0,
7,Colombia,Unknown,2020-07-31,0,0,0,0,0,0,,,,0,
9,Colombia,Unknown,2020-09-30,0,0,0,0,0,0,,,,0,
10,Colombia,Unknown,2020-10-31,0,296,0,0,296,0,,1.0,0.0,296,
11,Colombia,Unknown,2020-11-27,0,0,0,-296,-296,0,1.0,1.0,-0.0,-296,-0.0
5,Colombia,Valle del Cauca,2020-05-31,3365,154,898,3365,154,898,0.312630014858841,0.14638783269961977,0.8536121673003803,1052,
6,Colombia,Valle del Cauca,2020-06-30,9628,406,4391,8576,252,3493,0.43668376865671643,0.06728971962616823,0.9327102803738317,3745,0.07909811307345149
7,Colombia,Valle del Cauca,2020-07-31,24660,963,13970,19863,557,9579,0.510295524341741,0.05495264404104183,0.9450473559589582,10136,0.012337075585126422
8,Colombia,Valle del Cauca,2020-08-31,46944,1756,36479,32011,793,22509,0.7279372715629002,0.034031413612565446,0.9659685863874345,23302,0.02092123042847638
9,Colombia,Valle del Cauca,2020-09-30,62702,2282,55791,24467,526,19312,0.8108063922834838,0.02651476963403569,0.9734852303659643,19838,0.007516643978529802
10,Colombia,Valle del Cauca,2020-10-31,83342,2799,74460,25269,517,18669,0.7592702520875381,0.026946731992077557,0.9730532680079225,19186,-0.0004319623580418819
11,Colombia,Valle del Cauca,2020-11-27,105872,3413,95980,28613,614,21520,0.7735644637053087,0.02774012830938827,0.9722598716906117,22134,-0.0007933963173107905
5,Colombia,Vaupes,2020-05-31,11,0,0,11,0,0,0.0,,,0,
6,Colombia,Vaupes,2020-06-30,28,0,13,28,0,13,0.4642857142857143,0.0,1.0,13,
7,Colombia,Vaupes,2020-07-31,61,1,51,48,1,38,0.8125,0.02564102564102564,0.9743589743589743,39,-0.02564102564102566
8,Colombia,Vaupes,2020-08-31,340,1,149,288,0,98,0.3402777777777778,0.0,1.0,98,0.02564102564102566
9,Colombia,Vaupes,2020-09-30,769,10,724,619,9,575,0.9434571890145396,0.015410958904109588,0.9845890410958904,584,-0.015410958904109595
10,Colombia,Vaupes,2020-10-31,1065,12,1027,331,2,303,0.9214501510574018,0.006557377049180328,0.9934426229508196,305,0.008853581854929238
11,Colombia,Vaupes,2020-11-27,1119,12,1099,80,0,72,0.9,0.0,1.0,72,0.006557377049180357
5,Colombia,Vichada,2020-05-31,1,0,0,1,0,0,0.0,,,0,
6,Colombia,Vichada,2020-06-30,1,0,1,1,0,1,1.0,0.0,1.0,1,
7,Colombia,Vichada,2020-07-31,2,0,1,1,0,0,0.0,,,0,
8,Colombia,Vichada,2020-08-31,21,1,5,20,1,4,0.25,0.2,0.8,5,
9,Colombia,Vichada,2020-09-30,529,4,500,523,3,495,0.9521988527724665,0.006024096385542169,0.9939759036144579,498,0.19397590361445782
10,Colombia,Vichada,2020-10-31,794,9,769,290,5,269,0.9448275862068966,0.01824817518248175,0.9817518248175182,274,-0.012224078796939652
11,Colombia,Vichada,2020-11-27,888,11,868,110,2,99,0.9181818181818182,0.019801980198019802,0.9801980198019802,101,-0.0015538050155380345
4,Comoros,,2020-04-30,1,0,0,1,0,0,0.0,,,0,
5,Comoros,,2020-05-31,106,2,26,106,2,26,0.2641509433962264,0.07142857142857142,0.9285714285714286,28,
6,Comoros,,2020-06-30,303,7,200,275,5,174,0.6509090909090909,0.027932960893854747,0.9720670391061452,179,0.04349561053471662
7,Comoros,,2020-07-31,378,7,330,171,0,130,0.7602339181286549,0.0,1.0,130,0.027932960893854775
8,Comoros,,2020-08-31,423,7,399,86,0,69,0.8023255813953488,0.0,1.0,69,0.0
9,Comoros,,2020-09-30,479,7,464,73,0,65,0.8904109589041096,0.0,1.0,65,0.0
10,Comoros,,2020-10-31,545,7,498,74,0,34,0.4594594594594595,0.0,1.0,34,0.0
11,Comoros,,2020-11-27,610,7,585,105,0,87,0.8285714285714286,0.0,1.0,87,0.0
3,Congo (Brazzaville),,2020-03-31,19,0,0,19,0,0,0.0,,,0,
4,Congo (Brazzaville),,2020-04-30,220,9,19,220,9,19,0.12727272727272726,0.32142857142857145,0.6785714285714286,28,
5,Congo (Brazzaville),,2020-05-31,611,20,179,583,11,160,0.2933104631217839,0.06432748538011696,0.935672514619883,171,0.2571010860484544
6,Congo (Brazzaville),,2020-06-30,1087,37,456,888,17,277,0.3310810810810811,0.05782312925170068,0.9421768707482994,294,0.0065043561284163776
7,Congo (Brazzaville),,2020-07-31,3200,54,829,2707,17,373,0.14407092722571113,0.04358974358974359,0.9564102564102565,390,0.014233385661957088
8,Congo (Brazzaville),,2020-08-31,3979,78,1742,3096,24,913,0.30264857881136953,0.025613660618996798,0.9743863393810032,937,0.01797608297074671
9,Congo (Brazzaville),,2020-09-30,5089,89,3887,3269,11,2145,0.6595289079229122,0.00510204081632653,0.9948979591836735,2156,0.020511619802670356
10,Congo (Brazzaville),,2020-10-31,5290,92,3887,1314,3,0,0.00228310502283105,1.0,0.0,3,-0.9948979591836735
11,Congo (Brazzaville),,2020-11-27,5774,94,4988,1795,2,1101,0.6144846796657382,0.001813236627379873,0.9981867633726201,1103,0.9981867633726201
3,Congo (Kinshasa),,2020-03-31,98,8,2,98,8,2,0.10204081632653061,0.8,0.2,10,
4,Congo (Kinshasa),,2020-04-30,572,31,73,562,23,71,0.16725978647686832,0.24468085106382978,0.7553191489361702,94,0.5553191489361702
5,Congo (Kinshasa),,2020-05-31,3070,72,448,2966,41,375,0.14025623735670936,0.0985576923076923,0.9014423076923077,416,0.14612315875613746
6,Congo (Kinshasa),,2020-06-30,7039,170,1426,6519,98,978,0.16505599018254333,0.09107806691449814,0.9089219330855018,1076,0.007479625393194134
7,Congo (Kinshasa),,2020-07-31,9070,215,6796,7474,45,5370,0.7245116403532245,0.008310249307479225,0.9916897506925207,5415,0.0827678176070189
8,Congo (Kinshasa),,2020-08-31,10097,258,9133,3086,43,2337,0.7712248865845756,0.018067226890756304,0.9819327731092437,2380,-0.009756977583277093
9,Congo (Kinshasa),,2020-09-30,10659,272,10139,1268,14,1006,0.804416403785489,0.013725490196078431,0.9862745098039216,1020,0.004341736694677967
10,Congo (Kinshasa),,2020-10-31,11306,307,10585,895,35,446,0.5374301675977654,0.07276507276507277,0.9272349272349273,481,-0.05903958256899433
11,Congo (Kinshasa),,2020-11-27,12470,333,11495,1578,26,910,0.5931558935361216,0.027777777777777776,0.9722222222222222,936,0.044987294987294923
3,Costa Rica,,2020-03-31,347,2,4,347,2,4,0.01729106628242075,0.3333333333333333,0.6666666666666666,6,
4,Costa Rica,,2020-04-30,719,6,338,713,4,334,0.4740532959326788,0.011834319526627219,0.9881656804733728,338,0.3214990138067062
5,Costa Rica,,2020-05-31,1056,10,669,712,4,331,0.4705056179775281,0.011940298507462687,0.9880597014925373,335,-0.00010597898083553048
6,Costa Rica,,2020-06-30,3459,16,1436,2780,6,767,0.2780575539568345,0.007761966364812419,0.9922380336351876,773,0.004178332142650287
7,Costa Rica,,2020-07-31,17820,150,4404,16368,134,2968,0.18951612903225806,0.04319793681495809,0.9568020631850419,3102,-0.03543597045014568
8,Costa Rica,,2020-08-31,41287,436,16056,36733,286,11652,0.3249938747175564,0.02395711174401072,0.9760428882559893,11938,0.019240825070947376
9,Costa Rica,,2020-09-30,75760,904,37841,59268,468,21785,0.375463994060876,0.021030872241944908,0.9789691277580551,22253,0.0029262395020658305
10,Costa Rica,,2020-10-31,109971,1385,66719,71226,481,28878,0.4121949849773959,0.016383391804897986,0.983616608195102,29359,0.00464748043704688
11,Costa Rica,,2020-11-27,137093,1690,84991,68989,305,18272,0.269274811926539,0.016418151477633633,0.9835818485223664,18577,-3.475967273558478e-05
3,Cote d'Ivoire,,2020-03-31,179,1,7,179,1,7,0.0446927374301676,0.125,0.875,8,
4,Cote d'Ivoire,,2020-04-30,1275,14,574,1267,13,567,0.4577742699289661,0.022413793103448276,0.9775862068965517,580,0.10258620689655173
5,Cote d'Ivoire,,2020-05-31,2833,33,1435,2245,19,861,0.39198218262806234,0.02159090909090909,0.9784090909090909,880,0.0008228840125391601
6,Cote d'Ivoire,,2020-06-30,9499,68,4273,8031,35,2838,0.3577387622961026,0.012182387747998607,0.9878176122520014,2873,0.00940852134291048
7,Cote d'Ivoire,,2020-07-31,16047,102,11428,11706,34,7155,0.6141295062361183,0.004729447767422451,0.9952705522325775,7189,0.007452939980576168
8,Cote d'Ivoire,,2020-08-31,18067,117,16699,6537,15,5271,0.8086278109224415,0.0028376844494892167,0.9971623155505108,5286,0.0018917633179332816
9,Cote d'Ivoire,,2020-09-30,19724,120,19291,2908,3,2592,0.8923658872077029,0.0011560693641618498,0.9988439306358381,2595,0.0016816150853272704
10,Cote d'Ivoire,,2020-10-31,20716,126,20365,1305,6,1074,0.8275862068965517,0.005555555555555556,0.9944444444444445,1080,-0.004399486191393631
11,Cote d'Ivoire,,2020-11-27,21232,131,20873,741,5,508,0.6923076923076923,0.009746588693957114,0.9902534113060428,513,-0.004191033138401634
2,Croatia,,2020-02-29,6,0,0,6,0,0,0.0,,,0,
3,Croatia,,2020-03-31,867,6,67,867,6,67,0.08419838523644751,0.0821917808219178,0.9178082191780822,73,
4,Croatia,,2020-04-30,2076,69,1348,2003,63,1281,0.670993509735397,0.046875,0.953125,1344,0.035316780821917804
5,Croatia,,2020-05-31,2246,103,2072,829,34,724,0.9143546441495778,0.044854881266490766,0.9551451187335093,758,0.0020201187335092685
6,Croatia,,2020-06-30,2777,107,2155,602,4,83,0.14451827242524917,0.04597701149425287,0.9540229885057471,87,-0.001122130227762197
7,Croatia,,2020-07-31,5139,145,4267,2877,38,2112,0.7473062217587765,0.017674418604651163,0.9823255813953489,2150,0.028302592889601796
8,Croatia,,2020-08-31,10269,186,7434,5857,41,3167,0.5477206761140515,0.012780548628428928,0.9872194513715711,3208,0.004893869976222209
9,Croatia,,2020-09-30,16593,280,15057,8973,94,7623,0.8600245179984398,0.012180899313204614,0.9878191006867953,7717,0.000599649315224271
10,Croatia,,2020-10-31,49316,546,32818,33979,266,17761,0.5305335648488773,0.014755644311310812,0.9852443556886892,18027,-0.002574744998106171
